;;;;;;;;;;no edit;edit pro;;edit pro;;no edit;no edit;edit prv;;;;;;;;;;edit prv;;no edit;;edit prv;;edit prv;no edit;;edit prv;;edit prv;no edit;;edit prv;;edit prv;edit prv;;edit prv;;;no edit;;edit prv;;edit prv;edit prv;;edit prv;edit prv;edit prv;edit prv;edit prv;;;;edit prv;;edit prv;;edit pro;;edit prv;;edit prv;;edit pro;;edit prv;;edit prv;;edit pro;;;;;;;;;;edit prv;;edit prv;;;edit prv;;edit prv;;;;;;;;;;edit prv;;edit prv;;;;;;;;;;;;;;;;;;;;;;;;;;edit prv;;edit pro;;;;edit prv;;;;edit pro;;;;;;edit pro;;edit prv;edit prv;edit prv
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;50;Mortier colle / jointoiement pour parement en briquettes;Lijm / voegmortel voor gevelsteenstripjes;10;Mortier colle / jointoiement pour parement en briquettes;Lijm / voegmortel voor gevelsteenstripjes;60;11803;Flex-Fugenmörtel;Flex-Fugenmörtel;Mortier de jointoiement pour système Komfort-Wall Brick;Cementvoegmortel voor Komfort-Wall Brick systeem;00433470;4003950095474;42;pce/pal;;;;;;;;;1;pce;500;mm;;;;300;mm;;;;120;mm;;;;;;;;;25;KG;25;kg;;;;beige;;beige;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Pour le jointoiement des briquettes sur un système de façade isolante.;Voor het voegen van steenstrips op een isolerend gevelsysteem.;;;;;;;0;1;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;60;Enduit de parement décoratif;Minerale sierpleister;10;Enduit de parement décoratif;Minerale sierpleister;10;11155;NOBLO 1,5 mm;NOBLO 1,5 mm;Enduit décoratif de finition avec granulats de marbre;Decoratief afwerkpleister met marmerkorrels;00741433;4003950140709;42;pce/pal;;;;;;;;;3;pce;510;mm;;;;350;mm;;;;110;mm;;;;;;;;;25;KG;25;kg;;;;;Blanc 104;;Wit 104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Consulter la carte de coloris Knauf Standard/Classic pour connaître les couleurs disponibles. 
Couleurs sur demande.";"De Knauf Standard/Classic kleurenkaart raadplegen voor de beschikbare kleuren. 
Kleuren op aanvraag.";;;;;;;0;1;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;60;Enduit de parement décoratif;Minerale sierpleister;10;Enduit de parement décoratif;Minerale sierpleister;10;11155;NOBLO 1,5 mm;NOBLO 1,5 mm;Enduit décoratif de finition avec granulats de marbre;Decoratief afwerkpleister met marmerkorrels;00741433;4003950140709;42;pce/pal;;;;;;;;;3;pce;510;mm;;;;350;mm;;;;110;mm;;;;;;;;;25;KG;25;kg;;;;coloré;;Gekleurd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Consulter la carte de coloris Knauf Standard/Classic pour connaître les couleurs disponibles. 
Couleurs sur demande.";"De Knauf Standard/Classic kleurenkaart raadplegen voor de beschikbare kleuren. 
Kleuren op aanvraag.";;;;;;;0;1;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;60;Enduit de parement décoratif;Minerale sierpleister;10;Enduit de parement décoratif;Minerale sierpleister;10;11156;NOBLO 2,0 mm;NOBLO 2,0 mm ;Enduit décoratif de finition avec granulats de marbre;Decoratief afwerkpleister met marmerkorrels;00741434;4003950140761;42;pce/pal;;;;;;;;;3;pce;510;mm;;;;350;mm;;;;110;mm;;;;;;;;;25;KG;25;kg;;;;;Blanc 104;;Wit 104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Consulter la carte de coloris Knauf Standard/Classic pour connaître les couleurs disponibles.  
Couleurs sur demande.";"De Knauf Standard/Classic kleurenkaart raadplegen voor de beschikbare kleuren.  
Kleuren op aanvraag.";;;;;;;0;1;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;60;Enduit de parement décoratif;Minerale sierpleister;10;Enduit de parement décoratif;Minerale sierpleister;10;11156;NOBLO 2,0 mm;NOBLO 2,0 mm ;Enduit décoratif de finition avec granulats de marbre;Decoratief afwerkpleister met marmerkorrels;00741434;4003950140761;42;pce/pal;;;;;;;;;3;pce;510;mm;;;;350;mm;;;;110;mm;;;;;;;;;25;KG;25;kg;;;;coloré;;Gekleurd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Consulter la carte de coloris Knauf Standard/Classic pour connaître les couleurs disponibles.  
Couleurs sur demande.";"De Knauf Standard/Classic kleurenkaart raadplegen voor de beschikbare kleuren.  
Kleuren op aanvraag.";;;;;;;0;1;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;60;Enduit de parement décoratif;Minerale sierpleister;10;Enduit de parement décoratif;Minerale sierpleister;10;11157;NOBLO 3,0 mm;NOBLO 3,0 mm;Enduit décoratif de finition avec granulats de marbre;Decoratief afwerkpleister met marmerkorrels;00741438;4003950140822;42;pce/pal;;;;;;;;;3;pce;510;mm;;;;350;mm;;;;110;mm;;;;;;;;;25;KG;25;kg;;;;;Blanc 104;;Wit 104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Consulter la carte de coloris Knauf Standard/Classic pour connaître les couleurs disponibles. 
Couleurs sur demande.";"De Knauf Standard/Classic kleurenkaart raadplegen voor de beschikbare kleuren. 
Kleuren op aanvraag.";;;;;;;0;1;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;60;Enduit de parement décoratif;Minerale sierpleister;10;Enduit de parement décoratif;Minerale sierpleister;20;11157;NOBLO 3,0 mm;NOBLO 3,0 mm;Enduit décoratif de finition avec granulats de marbre;Decoratief afwerkpleister met marmerkorrels;00741438;4003950140822;42;pce/pal;;;;;;;;;3;pce;510;mm;;;;350;mm;;;;110;mm;;;;;;;;;25;KG;25;kg;;;;coloré;;Gekleurd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Consulter la carte de coloris Knauf Standard/Classic pour connaître les couleurs disponibles. 
Couleurs sur demande.";"De Knauf Standard/Classic kleurenkaart raadplegen voor de beschikbare kleuren. 
Kleuren op aanvraag.";;;;;;;0;1;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00040344;5413503583423;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;Blanc 102;;Wit 102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;20;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00024012;5413503032679;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;Blanc 101;;Wit 101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;30;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00024014;5413503032686;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;Blanc 104;;Wit 104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;40;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00024078;5413503583430;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;131W20;;131W20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;50;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00024079;5413503059621;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;133W45;;133W45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;60;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00024094;5413503583447;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;319W54;;319W54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;70;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00024096;5413503059652;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;359W65;;359W65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;80;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00024101;5413503583454;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;415W50;;415W50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;90;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00067297;5413503583461;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;571W17;;571W17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;100;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00082528;4003982192127;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;C3213;;C3213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;110;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00082186;4003982191441;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;C3231;;C3231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;120;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00071649;4003982180940;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;C3340;;C3340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;130;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00073813;5413503515820;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;C3394;;C3394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;140;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00072373;5413503513321;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;C3430;;C3430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;150;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00075281;4003982185464;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;C3431;;C3431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;160;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00068581;5413503583478;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;C3432;;C3432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;170;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00070880;5413503583485;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;C3433;;C3433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;180;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00069454;5413503583492;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;C3434;;C3434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;190;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00072556;5413503513505;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;C3440;;C3440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;200;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00068582;5413503583508;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;C3441;;C3441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;210;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00072697;5413503513666;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;C3442;;C3442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;220;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00071891;4003982182029;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;C3443;;C3443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;230;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00079769;4003982188076;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;C3444;;C3444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
20;Enduits de façade - Façades isolantes;Gevelpleisters - Gevelisolatie;70;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;10;Crépi granuleux à base de résine de silicone pour façade;Korrelpleister op siliconenharsbasis voor gevel;240;22736;SKAP Vogue;SKAP Vogue;Crépi granuleux à base de résine de silicone;Korrelpleister op siliconenharsbasis;00073117;5413503514922;24;pce/pal;;;;;;;;;1;pce;0;mm;;;;0;mm;;;;0;mm;;;;;;;;;25;KG;25;kg;;;;;C3450;;C3450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;! Référence 102 = blanc standard = base pour COLORMIX !;! Referentie 102 = standaard wit = basis voor COLORMIX !;;;;;;;1;0;0
